S1_NPTXR_1	S1_NPTXR_2	S1_NPTXR_3	S1_NPTXR_4	S1_NPTXR_5	S1_Scramble_1	S1_Scramble_2	S1_Scramble_3	S1_Scramble_4	S1_Scramble_5	S2_NPTX2_1	S2_NPTX2_2	S2_NPTX2_3	S2_NPTX2_4	S2_NPTX2_5	S2_NPTXR_1	S2_NPTXR_2	S2_NPTXR_3	S2_Scramble_1	S2_Scramble_2	S2_Scramble_3
sp|Q9NQW6|ANLN_HUMAN	0.11869727043143	-0.183335419554896	0.0766068147376548	0.330862171979491	0.385648365064911	-0.0819862593388157	0.0249118070362617	-0.232497077872187	-0.230816282242419	-0.208091390241443	-0.222343004792177	0.0536001470065818	0.0586514322338611	0.194510302373599	-0.139728281140687	0.147402698073301	0.220148047062839	0.0499288722641188	-0.0900800585638345	-0.107193425796594	-0.164896728721015
sp|Q9NQW7|XPP1_HUMAN	-0.0266863742192215	-0.311710992691189	-0.138681485203686	0.218021301053611	0.188701864686405	0.101962967778529	0.198566703452691	-0.0821451606048902	-0.123305288739678	-0.0247235355125859	-0.103234077101694	0.0641831026587584	0.0995969649203985	0.202671055843527	-0.141520118566901	-0.0538920415915621	0.0244643274182848	-0.155144333065946	0.0735179354409192	0.0767384395186588	-0.0873812554744509
sp|Q9NQX3|GEPH_HUMAN	-0.0534230624558928	-0.364222038572833	-0.17220673410555	0.171982171224943	0.219531107383145	0.123595383071702	0.227422617216256	-0.0678649701781057	-0.0763403419836773	-0.00847413159999996	-0.115408501107602	0.04789845818764	0.0977260763408762	0.143181376959941	-0.183006981771162	-0.0847045066027901	0.0386841294526072	-0.227390787999738	0.162218353969627	0.1233149295499	-0.00251254697930639
sp|Q9NQX4|MYO5C_HUMAN	-0.0438103968026863	-0.244044611860103	-0.0699797523303825	0.266531081649846	0.227914816333528	0.0771261163980501	0.106249477806792	-0.10685003304245	-0.186644963685881	-0.0264917344667257	-0.0988118216952058	0.110199101046157	0.0602510048719863	0.141904740922873	-0.163092822701143	-0.00567942732590779	0.102601292768878	-0.114923186742289	0.0378990141586863	-0.00966483274937328	-0.0606830625546663
sp|Q9NQX5|NPDC1_HUMAN	-0.12679448152091	-0.346541274387192	-0.327899810064821	-0.00314474123234595	0.0934215517369648	0.232406157114826	0.334577491291635	0.0835411239070989	-0.00996323293716514	0.0703972160918963	-0.112917219642841	0.0839877854441507	0.135692772950521	0.127547447253265	-0.181065785608803	-0.174225499993287	-0.0134351895551998	-0.245864049202631	0.202331215936655	0.165090606432919	0.0128579159852442
sp|Q9NQX6|ZN331_HUMAN	-0.0593618885004886	-0.519289872943037	-0.255485851401387	0.218955445807431	0.175132652187298	0.12581735908664	0.234737165439544	-0.0232512882949136	-0.0143796342355331	0.117125912854436	-0.00197030535663692	0.0595834824614624	0.0984398880896453	0.249772219314023	0.0542814511344201	-0.230797930267547	-0.0400154178384385	-0.18880687604715	0.103977361365326	-0.00860803588550361	-0.0958558369696071
sp|Q9NQX7|ITM2C_HUMAN	0.001188007781453	-0.281019609017545	-0.0637947980328291	0.200371674428259	0.277006684587722	0.0171417090814741	0.0517800556736841	-0.124580245534003	-0.061209989592428	-0.0168834893757996	-0.134971313904061	0.100631515358544	-0.0539252471374122	0.0123903565012924	-0.190369065502389	0.124749314633422	0.312596660902966	0.0792909284275399	-0.0637553514109436	0.0344785958105055	-0.221116393679469
sp|Q9NQY0|BIN3_HUMAN	-0.166649245697181	-0.373446362628349	-0.121466267435913	0.304409694773865	0.163306100088399	0.100411554094493	0.122969822592087	-0.0177183835322378	-0.0431713341820932	0.0313544219269207	-0.00142424297580078	0.246979848926947	0.0936544964656749	0.234231434311434	-0.0257847524082681	-0.235064600595471	-0.0982721591250271	-0.285328018396733	0.134028847689374	0.0230310970543754	-0.0860519509465113
sp|Q9NQZ2|SAS10_HUMAN	-0.0346290370484277	-0.37891940534642	-0.0563317658364446	0.19853058079168	0.143441742942903	0.141386932444028	0.184842016404945	-0.0627330948733978	-0.130030604325783	-0.00555736515309539	-0.129437274016131	0.117153869799572	0.0993368361750531	0.0680477377889242	-0.148818976632224	-0.0947215611008875	-0.000706646603596731	-0.22575600001338	0.18779878856899	0.0756890618646602	0.0514141641690139
sp|Q9NQZ5|STAR7_HUMAN	-0.0187601413364726	-0.271691784266064	-0.133013206241119	0.140401941179643	0.147304005633372	0.0942150737394592	0.192163074823141	-0.0433266051220195	-0.139640518769488	0.0323481603595349	0.0267034979591436	0.0780828298069892	0.0876843661540714	0.159401775181921	-0.15394354174443	-0.056778349035092	0.0215974064842838	-0.156713471978025	0.105721804561536	0.0526196737116202	-0.164375991102024
sp|Q9NR09|BIRC6_HUMAN	-0.127483669982928	-0.36505204336493	-0.175077861557586	0.164023546007979	0.13142643740534	0.178672422320081	0.21669287513166	-0.0199484689334502	-0.0776368127316632	0.074383575705483	0.0740630448950291	0.128311586694549	0.141314332630598	0.218108730000225	-0.0589439460745603	-0.189769507251822	-0.0560442289526243	-0.322813701524399	0.0910019621450668	0.0354956336736514	-0.060723906235721
sp|Q9NR12|PDLI7_HUMAN	-0.22091113684891	-0.515288087243907	-0.217067399088993	0.0889407198174622	0.122923024007497	0.237383623739279	0.242659979522515	0.0189972841450228	0.0531796845763105	0.189182307373711	-0.232615216133576	0.188711523857821	0.167725260910475	0.0804605919034791	-0.29031708505494	-0.164006028880291	-0.158247535289896	-0.255323335611906	0.374013377858191	0.259584896343639	0.0300135500969974
sp|Q9NR19|ACSA_HUMAN	-0.0796242662799166	-0.305866019757516	-0.125471771167297	0.145389267808145	0.21463750576691	0.168200348433587	0.186882186991237	-0.011678654801601	-0.143801317519817	-0.0486672794737472	-0.143378264903426	0.145285828557086	0.124181131047911	0.201175428618412	-0.152430956520135	-0.0419122453132645	-0.0289489239656814	-0.256531901874377	0.130938247299605	0.0949744394237912	-0.0733527823699283
sp|Q9NR28|DBLOH_HUMAN	0.14706509906099	0.212223343049763	-0.348812310458953	-0.195910404613298	0.345146014750312	0.116424468259424	0.132138965080608	-0.0426318804686584	-0.223281594388713	-0.142361700271489	0.0107902214512014	-0.0135594483259364	-0.0695390007003651	0.26811001628982	0.028184161487129	-0.155266374044654	0.224853048635268	-0.121854790156134	0.0236883965519743	-0.0574331369778299	-0.137973094210481
sp|Q9NR30|DDX21_HUMAN	-0.0218013687531263	-0.290931138143788	-0.0514095029215535	0.192504260491622	0.225552046314483	0.0891513450211936	0.162051932255682	-0.124726224232443	-0.137020603753192	-0.0433707462788901	-0.210237888943152	0.0384737846432353	0.0867946155958421	0.203294426995212	-0.161435223958849	-0.0172574740582215	0.105261115182245	-0.128006340340659	0.0525579340599015	0.0792349023580234	-0.0486798515335862
sp|Q9NR31|SAR1A_HUMAN	0.0526764484215111	-0.442687051598452	-0.192185374870083	0.321738321239793	0.269702711150314	0.186089710651341	0.194441456203441	-0.10566321293072	-0.204359072133301	-0.0797539361338577	-0.579751939117918	0.0491067972624273	-0.0124185925582957	0.265221600468031	-0.253593299507207	0.0616500804050873	0.191295490034453	-0.0484035135819162	0.141576995286589	0.0605829805956252	0.124733400713119
sp|Q9NR34|MA1C1_HUMAN	-0.012068182171482	-0.284076094873302	0.0957600321160079	0.210955646613248	0.266272158988779	0.0738869512075325	0.079938999865287	-0.178127222921502	-0.159982730699287	-0.0925595581252921	-0.07303305239558	0.210445626686828	0.0268004083697021	0.134867447374111	-0.104564765194437	-0.113144946744478	0.144302723451993	-0.196027043342172	-0.13714736130664	0.0666631928643786	0.0408377702362872
sp|Q9NR45|SIAS_HUMAN	-0.123716126030582	-0.256739764277496	-0.242855599267203	0.242247457327026	0.165789882184952	0.193662964210071	0.212096340514622	-0.0174666515549887	-0.172581859552314	-0.000436643554099865	-0.138355032241241	0.0917614716715384	0.0775997740528475	0.153909694118519	-0.120331421232153	-0.0640763804487933	0.0599204011700332	-0.23332864016391	0.127584556141559	0.120315039217171	-0.0749994622855786
sp|Q9NR46|SHLB2_HUMAN	-0.0853832028652451	-0.340125202089607	-0.19135926282498	0.16467289192441	0.144707446275159	0.137365353509775	0.205065985773408	-0.0115807733858553	-0.0792560805616341	0.0558928442445538	-0.0638977663973457	0.169806017033013	0.112546488031134	0.181869227805508	-0.0637877350226761	-0.178366451546852	-0.0534670642910658	-0.224049280259813	0.0923934000211242	0.0793452972415806	-0.0523921326146161
sp|Q9NR50|EI2BG_HUMAN	-0.0662482007792547	-0.364549960971066	-0.0915334381372994	0.214632467789335	0.194247198021025	0.145776287258821	0.16516649350193	-0.0759450491729272	-0.0901575941710177	-0.03138820333956	-0.0920662206893489	0.0869981032732501	0.0962244967693435	0.174942234443574	-0.178698539891541	-0.0732211636324572	0.0569525435577657	-0.167224735718309	0.144898568249962	0.0264724897137508	-0.0752777760759977
sp|Q9NR56|MBNL1_HUMAN	-0.0679612431138702	-0.316288254493538	-0.0591038130540109	0.141003673010262	0.148618569130311	0.178291129755268	0.194333660671262	-0.0467072401652292	-0.134602269959092	-0.0375842117813745	-0.121838472617162	0.115016365778801	0.159072020549928	0.169077523908069	-0.169474659872807	-0.157898977860207	0.015344669801638	-0.260546440500788	0.145965966169841	0.104569364524631	0.000712640118050065
sp|Q9NR61|DLL4_HUMAN	-0.0534437516623651	-0.280013521369798	-0.0244641885390667	0.188765427219858	0.271132591365617	0.106892374747889	0.0982510054182045	-0.139027032616342	-0.106121145074959	-0.061971759489048	-0.0351719008385554	0.153290505958484	0.185094899823071	0.161854473015362	-0.12828647455969	-0.084995638521045	0.0675643234597489	-0.187561955079117	0.0216092834104061	-0.0391664798598785	-0.114231036808792
sp|Q9NR77|PXMP2_HUMAN	0.00748399601919672	-0.337048525613684	-0.0369182460730825	0.227155239211084	0.308763372712909	0.0993722115547418	0.158577313424148	-0.153336488291722	-0.216454539784226	-0.0575943331593785	-0.121232569423242	0.0113125223417195	0.127139589748166	0.152090288568233	-0.131229716552464	0.0129202259979936	0.143125661908565	-0.18063024909137	0.037197909438198	0.0926694485975865	-0.14336311153339
sp|Q9NRA0|SPHK2_HUMAN	0.0114619160613084	-0.389501041094216	-0.177733673419068	0.216356468866698	0.26623925369552	0.0749667889695054	0.156381931795152	-0.116600709431474	-0.11647010895378	0.0748991735103425	-0.0568127398662394	0.185316928759944	0.122630802073631	0.118301198443549	0.0490157025633769	-0.20085900547965	-0.0371420020024545	-0.315478706128413	0.196110484668986	0.0863978763774068	-0.147480539410142
sp|Q9NRA2|S17A5_HUMAN	0.00369386000288195	-0.423579252943089	-0.166701403592601	0.274287259501541	0.28871444335774	0.228185003568141	0.246495981235635	-0.151846752451194	-0.213429360563602	-0.085819778115465	-0.325610771945133	0.133947534772715	0.111534441690404	0.184942789943852	-0.215353863794581	-0.0349232960203152	0.146420107670283	-0.0594573675671793	0.0577827463636673	0.0974140916254986	-0.0966964127392189
sp|Q9NRA8|4ET_HUMAN	-0.057084278959072	-0.33816426624498	-0.14795967217237	0.245688167117224	0.259472096602194	0.061587550988117	0.154465761726784	-0.105290019155633	-0.0478593864479141	-0.0248559534543628	-0.132652452788489	-0.00376534958365052	0.052136290673256	0.160128628789138	-0.130981756289048	-0.0432119712076722	0.12562917623666	-0.13078411806911	0.112092989815001	0.0098558696531419	-0.0184473072292314
sp|Q9NRC1|ST7_HUMAN	-0.0650937202586109	-0.35316801482689	-0.051513489731101	0.165844201899122	0.269166812347625	0.136427750697549	0.181201394193384	-0.0960747729806944	-0.141004437159314	-0.0457857241810805	-0.182006920289367	0.140425433825059	0.181365674617405	0.273997775303012	-0.373678546552519	-0.0376722155957121	0.0474317082050326	-0.198448001232388	0.1019187789621	0.0364112107694245	0.0102551019879491
sp|Q9NRD5|PICK1_HUMAN	-0.0423908210957243	-0.374282883617223	-0.0663766299405223	0.212995100882713	0.219878169648632	0.0879464432080143	0.151981783663504	-0.0450351331006342	-0.137031524843602	-0.00768450480516903	0.00674302930970882	0.0206327046672386	0.100350993462499	0.182534291809535	-0.101814916773672	-0.0720023406222297	0.0246926871608981	-0.246564420134339	0.0606879559317049	0.0543548095522651	-0.0296147943636144
sp|Q9NRF2|SH2B1_HUMAN	-0.143232590422745	-0.418987935461639	-0.120025929626641	0.135368355515352	0.143151495661849	0.175928638870743	0.181399119589797	-0.0218928204510349	-0.0367093645449663	0.105001030869275	-0.0098370079768413	0.0411270788845869	0.0833484440538927	0.20747092771074	-0.0232553579457505	-0.140766190994429	-0.0645637363460611	-0.341012015290879	0.134762834789971	0.0919919831736902	0.0207330399410731
sp|Q9NRF8|PYRG2_HUMAN	-0.0811374481329923	-0.378133890775179	-0.140455702947674	0.202133269731584	0.154186161887026	0.190536714776446	0.212430551379448	-0.0459034185890732	-0.137855847368044	0.0241996100384431	-0.222118838886305	0.0726478368479776	0.148489437282367	0.194235261509651	-0.145347996010463	-0.093628742076807	0.075401735356694	-0.179056146462606	0.124279677378937	0.0863564682191293	-0.0612586931585826
sp|Q9NRF9|DPOE3_HUMAN	0.107909152073513	-0.273949183302279	-0.0282762725668393	0.306967350550834	0.353676862321861	-0.0909839955198424	0.156680880036441	-0.26560543363284	-0.141426334087827	-0.124993025873033	-0.137306905735865	0.107325283497378	0.0754505923206952	0.140886737124306	-0.210673825293136	0.0267137068611531	0.196251487548902	-0.0185854482441837	0.00941963884019112	0.034933516511091	-0.22441478343054
sp|Q9NRG0|CHRC1_HUMAN	0.0514243150558762	-0.156212341549617	-0.132281393917697	0.325372750866997	0.276070312251661	-0.148603724673771	0.122184952770486	-0.185031566542869	-0.124733720241385	-0.0281895840196948	-0.154515531837893	0.0195911289878823	0.0827772302720678	0.126697295899507	-0.0845155286049927	-0.0731853176183995	0.153474919611232	0.0135344156314159	-0.0691251891736218	0.0385140875872008	-0.0532475107544064
sp|Q9NRG1|PRDC1_HUMAN	0.0383624474426881	-0.288532666700813	-0.0947604339266922	0.228965018194679	0.14048073264521	0.0663174023314192	0.120588526529587	-0.0575043349293294	-0.0967726215157998	-0.0571440700709612	0.408254750611086	0.0375984219074615	0.0128662262747438	0.0922836509384676	-0.136818021846259	-0.171603110600032	0.0903357968648028	-0.233867461765207	0.0563723318205471	0.0154189340077134	-0.170841518213332
sp|Q9NRG4|SMYD2_HUMAN	-0.0666627946103146	-0.362480838625853	-0.136315096048963	0.1392716705353	0.294797664084595	0.0857165642285253	0.185975679951829	-0.0595672360040226	-0.072390713008734	-0.00834490050237363	-0.318782944866674	0.144172694940671	0.201164010494692	0.157775096295766	-0.189224392228226	-0.0360454239649574	0.155765281101207	-0.247249169620058	0.0865430334433683	0.0491863622782329	-0.0033045478740258
sp|Q9NRG7|D39U1_HUMAN	0.0566785588170604	-0.326576188155727	-0.0502391872839295	0.0555337041488554	0.195725679236015	0.153225474788273	0.221035018014766	-0.104095717679362	-0.167638492376833	-0.0336488495091306	-0.0752838082329372	0.00788926116420193	0.142131283285982	0.0874066031085484	-0.235437456053409	0.0255231960975177	-0.030524059669714	-0.159474739556937	0.131328168901378	0.175909456715191	-0.0694679057598301
sp|Q9NRG9|AAAS_HUMAN	0.00613588974831124	-0.30968432303398	-0.156276931780142	0.24259498368338	0.147365902452641	0.0483418596816763	0.178007355731997	-0.068740321621396	-0.114858112679289	0.0271136978167902	-0.0328685734825557	0.00841124786776518	0.147258009784479	0.119021139146134	-0.0693433995155008	-0.131995587507104	0.127416262786276	-0.196524749175822	0.0583267648701568	0.105498975874984	-0.135200090648821
sp|Q9NRH1|YAE1_HUMAN	-0.0209782607873521	-0.492633744458377	-0.0640549688948799	0.192623891459288	0.141190969816495	0.0847968552310461	0.158481608414279	-0.0913968015627177	-0.0334688566804915	0.1254393074627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NRH2|SNRK_HUMAN	-0.111966963832996	-0.324518990237789	-0.150440279558447	0.174516320652811	0.234809608388522	0.120290521549429	0.177497297235228	-0.0275833742697431	-0.0614563102088235	-0.0311478297182046	0.0245413943865012	0.0731206716197279	0.0630665530194869	0.274025441357277	-0.0157001465943838	-0.0911602779125845	-0.000585787546227561	-0.25839337879332	0.0481383528381859	0.01998621671172	-0.137039039086389
sp|Q9NRH3|TBG2_HUMAN	-0.190958029296593	-0.340648542574657	-0.19875809673358	0.154594771536246	0.257805410036087	0.25875950801375	0.193279923264486	-0.0635548142029054	-0.114740759664163	0.0442206296213202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NRK6|ABCBA_HUMAN	-0.0628033126016362	-0.33616976670547	-0.0581334768340129	0.193322890933963	0.183701457938902	0.0264133877758959	0.105718529066274	-0.0624023843306426	-0.139277303042425	0.149629977799139	0.509944505533595	0.0949900183691457	0.0145410625182592	0.144689090762486	-0.101933175442252	-0.156580244251237	-0.0328536946884785	-0.280093304262348	0.0129186907331337	0.00164656973151096	-0.207269519003823
sp|Q9NRL2|BAZ1A_HUMAN	0.00831199443489535	-0.298074273698093	-0.0336784989915448	0.20669922221957	0.266205476702086	0.0887049703940515	0.143907436123044	-0.135623935451619	-0.184067444352332	-0.0623849473800713	-0.226633848181322	0.0735643839145862	0.124384353524406	0.204720810431886	-0.202061823308012	-0.00701503496139226	0.114622623843306	-0.127405954945024	0.0591075152220326	0.0228206311351508	-0.0361036566756235
sp|Q9NRL3|STRN4_HUMAN	-0.0245387869159484	-0.306604045430025	-0.0747337621979617	0.209048155385149	0.195764629043776	0.0619941138508314	0.166495157362857	-0.0831260037566518	-0.147634758985695	0.00333530164365603	-0.176990849157206	0.10559878647776	0.0629878911622577	0.16065824973662	-0.198312160495404	0.000530820727106159	0.0865729242602426	-0.169711553702303	0.113862422877818	0.103561822186854	-0.0887583540737505
sp|Q9NRM2|ZN277_HUMAN	-0.223345065079679	-0.364216799997818	-0.121701800627413	0.25220813454283	0.148868612328749	0.172755317626477	0.159559593574335	-0.00343821685636001	-0.0941333279658873	0.0734435524547558	0.0656206439885617	0.0228401725617483	0.0209028337981855	0.213740929873744	0.00380232993786705	-0.227110824763931	-0.0555385263198376	-0.296361525451539	0.171573390198821	0.111687778912079	-0.0311572027357061
sp|Q9NRN7|ADPPT_HUMAN	-0.0812275862103915	-0.338191871114063	-0.150869718246567	0.154318404881844	0.154884287643147	0.133372120881756	0.23955691462758	-0.0395707001409992	-0.0117999564068689	-0.0604718959154512	-0.127972457913495	0.219039322732773	0.084054442692245	0.173092657109401	-0.133884830228678	0.00144880668463661	-0.0143146581290161	-0.259968324374939	0.0598835640760051	0.155137316460815	-0.156515839109754
